plot_install_year,target_stand,region_symbol,thinning_intensity,species,marker_label,regional_forest_service,long,lat
2013,cLk,남부06,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 남부06<br/>thinning_intensity: a무간벌<br/>,cSouth,129.21294596000007,36.999225000000024
2013,cLk,남부06,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 남부06<br/>thinning_intensity: b약도간벌<br/>,cSouth,129.2125670150001,36.99961197600004
2013,cLk,남부06,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 남부06<br/>thinning_intensity: c강도간벌<br/>,cSouth,129.2123977440001,36.99900984800007
2013,cLk,남부07,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 남부07<br/>thinning_intensity: a무간벌<br/>,cSouth,129.14458174900005,36.93701351500005
2013,cLk,남부07,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 남부07<br/>thinning_intensity: b약도간벌<br/>,cSouth,129.14441847900002,36.936432628000034
2013,cLk,남부07,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 남부07<br/>thinning_intensity: c강도간벌<br/>,cSouth,129.1444067010001,36.93677304900007
2013,cLk,남부15,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 남부15<br/>thinning_intensity: a무간벌<br/>,cSouth,129.13978591500006,36.96294420600003
2013,cLk,남부15,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 남부15<br/>thinning_intensity: b약도간벌<br/>,cSouth,129.13919803700003,36.963058999000054
2013,cLk,남부15,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 남부15<br/>thinning_intensity: c강도간벌<br/>,cSouth,129.13981997400003,36.963348007000036
2013,cLk,동부01,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부01<br/>thinning_intensity: a무간벌<br/>,bEast,128.96647249500006,37.11547141700004
2013,cLk,동부01,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부01<br/>thinning_intensity: b약도간벌<br/>,bEast,128.96655539300002,37.11576388000003
2013,cLk,동부01,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부01<br/>thinning_intensity: c강도간벌<br/>,bEast,128.9660790680001,37.11582842400003
2013,cLk,동부02,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부02<br/>thinning_intensity: a무간벌<br/>,bEast,128.92791605000002,37.20873265100005
2013,cLk,동부02,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부02<br/>thinning_intensity: b약도간벌<br/>,bEast,128.92838202400003,37.20848699100003
2013,cLk,동부02,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부02<br/>thinning_intensity: c강도간벌<br/>,bEast,128.92831304100002,37.20908998500005
2013,cLk,동부08,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부08<br/>thinning_intensity: a무간벌<br/>,bEast,128.7742570140001,37.55888700500003
2013,cLk,동부08,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부08<br/>thinning_intensity: b약도간벌<br/>,bEast,128.7737370000001,37.55876001900003
2013,cLk,동부08,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부08<br/>thinning_intensity: c강도간벌<br/>,bEast,128.7739430270001,37.55912002200006
2013,cLk,동부09,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부09<br/>thinning_intensity: a무간벌<br/>,bEast,128.70624977800003,37.560446873000046
2013,cLk,동부09,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부09<br/>thinning_intensity: b약도간벌<br/>,bEast,128.70571802400002,37.560889022000026
2013,cLk,동부09,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부09<br/>thinning_intensity: c강도간벌<br/>,bEast,128.70612552800003,37.56071095800007
2013,cLk,동부10,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부10<br/>thinning_intensity: a무간벌<br/>,bEast,128.93803067400006,37.69618890500004
2013,cLk,동부10,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부10<br/>thinning_intensity: b약도간벌<br/>,bEast,128.93869604000008,37.69675497900005
2013,cLk,동부10,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부10<br/>thinning_intensity: c강도간벌<br/>,bEast,128.93930800300006,37.69748797600005
2013,cLk,동부03,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부03<br/>thinning_intensity: a무간벌<br/>,bEast,128.8982039880001,37.473615976000076
2013,cLk,동부03,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부03<br/>thinning_intensity: b약도간벌<br/>,bEast,128.89832301100012,37.47392803400004
2013,cLk,동부03,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부03<br/>thinning_intensity: c강도간벌<br/>,bEast,128.898845036,37.47401503800006
2013,cLk,동부04,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부04<br/>thinning_intensity: a무간벌<br/>,bEast,128.98886097600007,37.48656299900006
2013,cLk,동부04,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부04<br/>thinning_intensity: b약도간벌<br/>,bEast,128.98865897200005,37.48660599800007
2013,cLk,동부04,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부04<br/>thinning_intensity: c강도간벌<br/>,bEast,128.9883849680001,37.486480018000066
2013,cLk,동부05,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부05<br/>thinning_intensity: a무간벌<br/>,bEast,128.9405539720001,37.51660499700006
2013,cLk,동부05,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부05<br/>thinning_intensity: b약도간벌<br/>,bEast,128.94007100700003,37.517014034000056
2013,cLk,동부05,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부05<br/>thinning_intensity: c강도간벌<br/>,bEast,128.94003798300002,37.516830973000026
2013,cLk,동부06,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부06<br/>thinning_intensity: a무간벌<br/>,bEast,128.96270901900004,37.49304296400004
2013,cLk,동부06,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부06<br/>thinning_intensity: b약도간벌<br/>,bEast,128.96233996400008,37.49324698000004
2013,cLk,동부06,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부06<br/>thinning_intensity: c강도간벌<br/>,bEast,128.96253299900002,37.492978005000055
2013,cLk,동부07,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부07<br/>thinning_intensity: a무간벌<br/>,bEast,128.89717795900003,37.563069994000045
2013,cLk,동부07,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부07<br/>thinning_intensity: b약도간벌<br/>,bEast,128.89666004100002,37.56296798600005
2013,cLk,동부07,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부07<br/>thinning_intensity: c강도간벌<br/>,bEast,128.89726898600009,37.56346503300006
2013,cLk,동부11,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부11<br/>thinning_intensity: a무간벌<br/>,bEast,128.44548887100007,37.421328851000055
2013,cLk,동부11,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부11<br/>thinning_intensity: b약도간벌<br/>,bEast,128.44571700300003,37.420877963000066
2013,cLk,동부11,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부11<br/>thinning_intensity: c강도간벌<br/>,bEast,128.44507503300008,37.420632038000065
2013,cLk,동부12,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부12<br/>thinning_intensity: a무간벌<br/>,bEast,128.43904903200007,37.40537001800004
2013,cLk,동부12,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부12<br/>thinning_intensity: b약도간벌<br/>,bEast,128.43958698200004,37.40491999300008
2013,cLk,동부12,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부12<br/>thinning_intensity: c강도간벌<br/>,bEast,128.4397800170001,37.40533498100007
2013,cLk,동부13,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부13<br/>thinning_intensity: a무간벌<br/>,bEast,128.43322496700011,37.39753313800003
2013,cLk,동부13,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부13<br/>thinning_intensity: b약도간벌<br/>,bEast,128.4337049820001,37.39806099800006
2013,cLk,동부13,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부13<br/>thinning_intensity: c강도간벌<br/>,bEast,128.43375090900008,37.39766114200006
2013,cLk,동부14,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부14<br/>thinning_intensity: a무간벌<br/>,bEast,128.54230481600007,37.53958568400003
2013,cLk,동부14,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부14<br/>thinning_intensity: b약도간벌<br/>,bEast,128.5429997020001,37.53984056100006
2013,cLk,동부14,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부14<br/>thinning_intensity: c강도간벌<br/>,bEast,128.543114811,37.53910426300007
2013,cLk,동부15,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부15<br/>thinning_intensity: a무간벌<br/>,bEast,128.54580161500007,37.53773999600003
2013,cLk,동부15,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부15<br/>thinning_intensity: b약도간벌<br/>,bEast,128.5448926680001,37.53796175900004
2013,cLk,동부15,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 동부15<br/>thinning_intensity: c강도간벌<br/>,bEast,128.54493702800005,37.53844496800008
2013,cLk,북부01,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부01<br/>thinning_intensity: a무간벌<br/>,aNorth,127.61710301000005,37.84941500100007
2013,cLk,북부01,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부01<br/>thinning_intensity: b약도간벌<br/>,aNorth,127.61703603900003,37.84901702800005
2013,cLk,북부01,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부01<br/>thinning_intensity: c강도간벌<br/>,aNorth,127.61691098100005,37.849327996000056
2013,cLk,북부11,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부11<br/>thinning_intensity: a무간벌<br/>,aNorth,127.57279484500009,37.79940202800003
2013,cLk,북부11,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부11<br/>thinning_intensity: b약도간벌<br/>,aNorth,127.57152800400002,37.799053928000035
2013,cLk,북부11,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부11<br/>thinning_intensity: c강도간벌<br/>,aNorth,127.57242905900011,37.799023334000026
2013,cLk,북부02,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부02<br/>thinning_intensity: a무간벌<br/>,aNorth,128.21159670100008,37.99585472800004
2013,cLk,북부02,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부02<br/>thinning_intensity: b약도간벌<br/>,aNorth,128.2123488090001,37.99598556900003
2013,cLk,북부02,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부02<br/>thinning_intensity: c강도간벌<br/>,aNorth,128.2114150650001,37.995509980000065
2013,cLk,북부03,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부03<br/>thinning_intensity: a무간벌<br/>,aNorth,128.300887858,38.06805426300008
2013,cLk,북부03,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부03<br/>thinning_intensity: b약도간벌<br/>,aNorth,128.30133704500008,38.06793406600008
2013,cLk,북부03,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부03<br/>thinning_intensity: c강도간벌<br/>,aNorth,128.3013543950001,38.06856262500003
2013,cLk,북부04,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부04<br/>thinning_intensity: a무간벌<br/>,aNorth,128.06745101700005,38.070162982000056
2013,cLk,북부04,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부04<br/>thinning_intensity: b약도간벌<br/>,aNorth,128.06690703100003,38.06915204000006
2013,cLk,북부04,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부04<br/>thinning_intensity: c강도간벌<br/>,aNorth,128.06697601500002,38.06911599800003
2013,cLk,북부05,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부05<br/>thinning_intensity: a무간벌<br/>,aNorth,128.07731098500005,38.07944501800006
2013,cLk,북부05,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부05<br/>thinning_intensity: b약도간벌<br/>,aNorth,128.07614900200008,38.079151986000056
2013,cLk,북부05,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부05<br/>thinning_intensity: c강도간벌<br/>,aNorth,128.0764530130001,38.079325994000044
2013,cLk,북부06,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부06<br/>thinning_intensity: a무간벌<br/>,aNorth,128.0673380290001,38.078624010000055
2013,cLk,북부06,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부06<br/>thinning_intensity: b약도간벌<br/>,aNorth,128.0671220270001,38.078357968000034
2013,cLk,북부06,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부06<br/>thinning_intensity: c강도간벌<br/>,aNorth,128.06661601200005,38.07803199600005
2013,cLk,북부07,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부07<br/>thinning_intensity: a무간벌<br/>,aNorth,127.99855303000004,38.222632986000065
2013,cLk,북부07,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부07<br/>thinning_intensity: b약도간벌<br/>,aNorth,127.99909601000002,38.222105009000074
2013,cLk,북부07,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부07<br/>thinning_intensity: c강도간벌<br/>,aNorth,127.99882502300011,38.22264698300006
2013,cLk,북부08,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부08<br/>thinning_intensity: a무간벌<br/>,aNorth,128.41288332800002,37.73416668200008
2013,cLk,북부08,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부08<br/>thinning_intensity: b약도간벌<br/>,aNorth,128.41343334900012,37.733516665000025
2013,cLk,북부08,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부08<br/>thinning_intensity: c강도간벌<br/>,aNorth,128.4123364090001,37.73514099400006
2013,cLk,북부09,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부09<br/>thinning_intensity: a무간벌<br/>,aNorth,128.420661902,37.756321058000026
2013,cLk,북부09,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부09<br/>thinning_intensity: b약도간벌<br/>,aNorth,128.42106867600012,37.756165992000035
2013,cLk,북부09,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부09<br/>thinning_intensity: c강도간벌<br/>,aNorth,128.42054572900008,37.75641694700005
2013,cLk,북부10,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부10<br/>thinning_intensity: a무간벌<br/>,aNorth,128.25080967500003,37.70474729100005
2013,cLk,북부10,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부10<br/>thinning_intensity: b약도간벌<br/>,aNorth,128.250986785,37.70395972800003
2013,cLk,북부10,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부10<br/>thinning_intensity: c강도간벌<br/>,aNorth,128.25075938400005,37.704279162000034
2013,cLk,북부12,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부12<br/>thinning_intensity: a무간벌<br/>,aNorth,128.151127975,37.83705102300007
2013,cLk,북부12,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부12<br/>thinning_intensity: b약도간벌<br/>,aNorth,128.15191696400007,37.83824603100004
2013,cLk,북부12,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부12<br/>thinning_intensity: c강도간벌<br/>,aNorth,128.15130198400004,37.837819979000074
2013,cLk,북부13,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부13<br/>thinning_intensity: a무간벌<br/>,aNorth,128.17571897100004,37.83843998800006
2013,cLk,북부13,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부13<br/>thinning_intensity: b약도간벌<br/>,aNorth,128.1759929750001,37.83788401600003
2013,cLk,북부13,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부13<br/>thinning_intensity: c강도간벌<br/>,aNorth,128.17437904000008,37.83833102300008
2013,cLk,북부14,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부14<br/>thinning_intensity: a무간벌<br/>,aNorth,128.15079496200008,37.834986979000064
2013,cLk,북부14,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부14<br/>thinning_intensity: b약도간벌<br/>,aNorth,128.150620032,37.83518001400006
2013,cLk,북부14,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부14<br/>thinning_intensity: c강도간벌<br/>,aNorth,128.1505959760001,37.83550296900006
2013,cLk,북부15,a무간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부15<br/>thinning_intensity: a무간벌<br/>,aNorth,127.79656098200007,37.67954299200005
2013,cLk,북부15,b약도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부15<br/>thinning_intensity: b약도간벌<br/>,aNorth,127.7967489880001,37.67880002000004
2013,cLk,북부15,c강도간벌,낙엽송,target_stand: 낙엽송<br/>plot_install_year: 2013<br/>region_symbol: 북부15<br/>thinning_intensity: c강도간벌<br/>,aNorth,127.79608698600009,37.67912498700008
2014,bPk,남부01,a무간벌,잣나무,target_stand: 잣나무<br/>plot_install_year: 2014<br/>region_symbol: 남부01<br/>thinning_intensity: a무간벌<br/>,cSouth,129.23871084100006,36.55327043500006
2014,bPk,남부01,b약도간벌,잣나무,target_stand: 잣나무<br/>plot_install_year: 2014<br/>region_symbol: 남부01<br/>thinning_intensity: b약도간벌<br/>,cSouth,129.2386610530001,36.552611617000025
2014,bPk,남부01,c강도간벌,잣나무,target_stand: 잣나무<br/>plot_install_year: 2014<br/>region_symbol: 남부01<br/>thinning_intensity: c강도간벌<br/>,cSouth,129.23835226300002,36.55298670700006
2014,bPk,남부02,a무간벌,잣나무,target_stand: 잣나무<br/>plot_install_year: 2014<br/>region_symbol: 남부02<br/>thinning_intensity: a무간벌<br/>,cSouth,129.19496082700005,36.580174500000055
2014,bPk,남부02,b약도간벌,잣나무,target_stand: 잣나무<br/>plot_install_year: 2014<br/>region_symbol: 남부02<br/>thinning_intensity: b약도간벌<br/>,cSouth,129.1948978790001,36.580542466000054
2014,bPk,남부02,c강도간벌,잣나무,target_stand: 잣나무<br/>plot_install_year: 2014<br/>region_symbol: 남부02<br/>thinning_intensity: c강도간벌<br/>,cSouth,129.19480475600005,36.579867136000075
2014,bPk,남부05,a무간벌,잣나무,target_stand: 잣나무<br/>plot_install_year: 2014<br/>region_symbol: 남부05<br/>thinning_intensity: a무간벌<br/>,cSouth,129.25220696300005,36.80779396600008
2014,bPk,남부05,b약도간벌,잣나무,target_stand: 잣나무<br/>plot_install_year: 2014<br/>region_symbol: 남부05<br/>thinning_intensity: b약도간벌<br/>,cSouth,129.25191963100008,36.807996640000056
2014,bPk,남부05,c강도간벌,잣나무,target_stand: 잣나무<br/>plot_install_year: 2014<br/>region_symbol: 남부05<br/>thinning_intensity: c강도간벌<br/>,cSouth,129.2525160030001,36.80794098400003
2014,bPk,남부06,a무간벌,잣나무,target_stand: 잣나무<br/>plot_install_year: 2014<br/>region_symbol: 남부06<br/>thinning_intensity: a무간벌<br/>,cSouth,129.1895342150001,36.76344238200005
2014,bPk,남부06,b약도간벌,잣나무,target_stand: 잣나무<br/>plot_install_year: 2014<br/>region_symbol: 남부06<br/>thinning_intensity: b약도간벌<br/>,cSouth,129.18934000700006,36.76273201600003
